"","","","Slip Value","","","Time Spent (optional rounding)","Do Not Bill Time","Rate Value","Overhead Cost","","","","","","",
"1/1/2015","10/14/2013","#Unknown!","122.41","222.22","#Unknown!","1:12:00","0:00:00","102.01","60.02","#Unknown!","15,985.00","222.22","2.87","101.01","#Unknown!"
"1/2/2015","6/15/2013","#Unknown!","231.04","555.55","#Unknown!","2:12:00","0:00:00","105.02","110.11","#Unknown!","21,924.00","555.55","1.66","202.02","#Unknown!"
"1/3/2015","12/6/2013","#Unknown!","329.70","333.33","#Unknown!","3:12:00","0:00:00","103.03","160.10","#Unknown!","10,303.00","333.33","3.40","303.03","#Unknown!"
"1/6/2015","2/18/2013","#Unknown!","645.05","444.44","#Unknown!","6:12:00","0:00:00","104.04","310.25","#Unknown!","8,485.00","444.44","0.49","606.06","#Unknown!"
"1/4/2015","1/1/2013","#Unknown!","424.41","111.11","#Unknown!","4:12:00","0:00:00","101.05","210.04","#Unknown!","28,438.00","111.11","0.01","404.04","#Unknown!"
"1/5/2015","2/24/2013","#Unknown!","530.71","222.22","#Unknown!","5:12:00","0:45:00","102.06","260.10","#Unknown!","494.00","222.22","0.55","505.05","#Unknown!"
"1/7/2015","8/2/2013","#Unknown!","756.50","555.55","#Unknown!","7:12:00","0:45:00","105.07","360.36","#Unknown!","16,283.00","555.55","2.14","707.07","#Unknown!"
"1/8/2015","1/3/2013","#Unknown!","845.26","333.33","#Unknown!","8:12:00","0:45:00","103.08","410.25","#Unknown!","37,819.00","333.33","0.03","808.08","#Unknown!"
"1/9/2015","7/8/2013","#Unknown!","957.63","444.44","#Unknown!","9:12:00","0:45:00","104.09","460.37","#Unknown!","33,201.00","444.44","1.89","909.09","#Unknown!"
"1/10/2015","11/4/2013","#Unknown!","1031.22","111.11","#Unknown!","10:12:00","0:45:00","101.10","510.10","#Unknown!","311.00","111.11","3.08","1,010.10","#Unknown!"
"1/11/2015","10/28/2013","#Unknown!","1143.63","222.22","#Unknown!","11:12:00","0:00:00","102.11","560.22","#Unknown!","42,844.00","222.22","3.01","1,111.11","#Unknown!"
"1/1/2015","4/19/2013","#Unknown!","126.14","555.55","#Unknown!","1:12:00","0:00:00","105.12","60.06","#Unknown!","6,081.00","555.55","1.09","101.01","#Unknown!"
"1/2/2015","4/20/2013","#Unknown!","226.89","333.33","#Unknown!","2:12:00","0:00:00","103.13","110.07","#Unknown!","3,074.00","333.33","1.10","202.02","#Unknown!"
"1/3/2015","3/23/2013","#Unknown!","333.25","444.44","#Unknown!","3:12:00","0:00:00","104.14","160.13","#Unknown!","1,737.00","444.44","0.82","303.03","#Unknown!"
"1/6/2015","6/16/2013","#Unknown!","627.13","111.11","#Unknown!","6:12:00","0:00:00","101.15","310.06","#Unknown!","16,593.00","111.11","1.67","606.06","#Unknown!"
"1/4/2015","3/24/2013","#Unknown!","429.07","222.22","#Unknown!","4:12:00","0:00:00","102.16","210.08","#Unknown!","11,584.00","222.22","0.83","404.04","#Unknown!"
"1/5/2015","11/26/2013","#Unknown!","546.88","555.55","#Unknown!","5:12:00","0:00:00","105.17","260.26","#Unknown!","43,593.00","555.55","3.30","505.05","#Unknown!"
"1/7/2015","5/5/2013","#Unknown!","742.90","333.33","#Unknown!","7:12:00","0:00:00","103.18","360.22","#Unknown!","16,188.00","333.33","1.25","707.07","#Unknown!"
"1/8/2015","10/2/2013","#Unknown!","854.36","444.44","#Unknown!","8:12:00","0:00:00","104.19","410.33","#Unknown!","4,356.00","444.44","2.75","808.08","#Unknown!"
"1/9/2015","4/21/2013","#Unknown!","931.04","111.11","#Unknown!","9:12:00","0:00:00","101.20","460.09","#Unknown!","7,427.00","111.11","1.11","909.09","#Unknown!"
"1/10/2015","11/13/2013","#Unknown!","3233.50","222.22","#Unknown!","10:12:00","0:00:00","317.01","510.20","#Unknown!","45,193.00","222.22","3.17","1,010.10","#Unknown!"
"1/11/2015","1/4/2013","#Unknown!","45.02","555.55","#Unknown!","11:12:00","0:00:00","4.02","560.56","#Unknown!","5,398.00","555.55","0.04","1,111.11","#Unknown!"
"1/1/2015","2/19/2013","#Unknown!","60.04","333.33","#Unknown!","1:12:00","0:00:00","50.03","60.04","#Unknown!","1,779.00","333.33","0.50","101.01","#Unknown!"
"1/2/2015","6/17/2013","#Unknown!","369.69","444.44","#Unknown!","2:12:00","0:00:00","168.04","110.09","#Unknown!","13,320.00","444.44","1.68","202.02","#Unknown!"
"1/3/2015","1/5/2013","#Unknown!","16.16","111.11","#Unknown!","3:12:00","0:00:00","5.05","160.03","#Unknown!","14,649.00","111.11","0.05","303.03","#Unknown!"
"1/6/2015","8/24/2013","#Unknown!","1463.57","222.22","#Unknown!","6:12:00","0:00:00","236.06","310.12","#Unknown!","16,332.00","222.22","2.36","606.06","#Unknown!"
"1/4/2015","10/29/2013","#Unknown!","1268.69","555.55","#Unknown!","4:12:00","0:00:00","302.07","210.21","#Unknown!","24,729.00","555.55","3.02","404.04","#Unknown!"
"1/5/2015","12/15/2013","#Unknown!","1815.22","333.33","#Unknown!","5:12:00","0:00:00","349.08","260.16","#Unknown!","6,411.00","333.33","3.49","505.05","#Unknown!"
"1/7/2015","5/6/2013","#Unknown!","907.85","444.44","#Unknown!","7:12:00","0:00:00","126.09","360.29","#Unknown!","2,866.00","444.44","1.26","707.07","#Unknown!"
"1/8/2015","3/26/2013","#Unknown!","697.82","111.11","#Unknown!","8:12:00","0:00:00","85.10","410.08","#Unknown!","2,129.00","111.11","0.85","808.08","#Unknown!"
"1/9/2015","8/3/2013","#Unknown!","1286.36","222.22","#Unknown!","5:58:48","0:00:00","215.11","299.12","#Unknown!","39,502.00","222.22","2.15","909.09","#Unknown!"
"1/10/2015","7/9/2013","#Unknown!","1939.22","555.55","#Unknown!","10:12:00","0:00:00","190.12","510.51","#Unknown!","40,243.00","555.55","1.90","1,010.10","#Unknown!"
"1/11/2015","5/7/2013","#Unknown!","1423.86","333.33","#Unknown!","11:12:00","0:00:00","127.13","560.34","#Unknown!","9,026.00","333.33","1.27","1,111.11","#Unknown!"
"1/1/2015","1/6/2013","#Unknown!","7.37","444.44","#Unknown!","1:12:00","0:00:00","6.14","60.05","#Unknown!","1,233.00","444.44","0.06","101.01","#Unknown!"
"1/2/2015","6/18/2013","#Unknown!","372.13","111.11","#Unknown!","2:12:00","0:00:00","169.15","110.02","#Unknown!","4,897.00","111.11","1.69","202.02","#Unknown!"
"1/3/2015","9/16/2013","#Unknown!","829.31","222.22","#Unknown!","3:12:00","0:00:00","259.16","160.06","#Unknown!","617,594.00","222.22","2.59","303.03","#Unknown!"
"1/6/2015","11/2/2013","#Unknown!","1898.25","555.55","#Unknown!","6:12:00","0:00:00","306.17","310.31","#Unknown!","19,754.00","555.55","3.06","606.06","#Unknown!"
"1/4/2015","6/14/2013","#Unknown!","693.76","333.33","#Unknown!","4:12:00","0:00:00","165.18","210.13","#Unknown!","4,996.00","333.33","1.65","404.04","#Unknown!"
"1/5/2015","8/4/2013","#Unknown!","1124.19","444.44","#Unknown!","5:12:00","0:00:00","216.19","260.21","#Unknown!","7,965.00","444.44","2.16","505.05","#Unknown!"
"1/7/2015","5/8/2013","#Unknown!","923.04","111.11","#Unknown!","7:12:00","0:00:00","128.20","360.07","#Unknown!","4,355.00","111.11","1.28","707.07","#Unknown!"
"1/8/2015","9/28/2013","#Unknown!","885.68","222.22","#Unknown!","8:12:00","0:00:00","108.01","410.16","#Unknown!","35,744.00","222.22","2.71","808.08","#Unknown!"
"1/9/2015","11/14/2013","#Unknown!","1002.98","555.55","#Unknown!","9:12:00","0:00:00","109.02","460.46","#Unknown!","9,820.00","555.55","3.18","909.09","#Unknown!"
"1/10/2015","10/3/2013","#Unknown!","1122.31","333.33","#Unknown!","10:12:00","0:00:00","110.03","510.31","#Unknown!","26,563.00","333.33","2.76","1,010.10","#Unknown!"
"1/11/2015","1/7/2013","#Unknown!","1243.65","444.44","#Unknown!","11:12:00","0:00:00","111.04","560.45","#Unknown!","3,609.00","444.44","0.07","1,111.11","#Unknown!"
"1/1/2015","10/1/2013","#Unknown!","121.26","111.11","#Unknown!","1:12:00","0:00:00","101.05","60.01","#Unknown!","93,810.00","111.11","2.74","101.01","#Unknown!"
"1/2/2015","5/9/2013","#Unknown!","224.53","222.22","#Unknown!","2:12:00","0:00:00","102.06","110.04","#Unknown!","3,390.00","222.22","1.29","202.02","#Unknown!"
"1/3/2015","10/24/2013","#Unknown!","329.82","555.55","#Unknown!","3:12:00","0:00:00","103.07","160.16","#Unknown!","58,732.00","555.55","2.97","303.03","#Unknown!"
"1/6/2015","3/28/2013","#Unknown!","657.70","333.33","#Unknown!","6:12:00","0:00:00","106.08","310.19","#Unknown!","1,902.00","333.33","0.87","606.06","#Unknown!"
"1/4/2015","7/7/2013","#Unknown!","437.18","444.44","#Unknown!","4:12:00","0:00:00","104.09","210.17","#Unknown!","24,498.00","444.44","1.88","404.04","#Unknown!"
"1/5/2015","9/17/2013","#Unknown!","546.52","111.11","#Unknown!","5:12:00","0:00:00","105.10","260.05","#Unknown!","105,162.00","111.11","2.60","505.05","#Unknown!"
"1/7/2015","8/25/2013","#Unknown!","771.19","222.22","#Unknown!","7:12:00","0:00:00","107.11","360.14","#Unknown!","21,561.00","222.22","2.37","707.07","#Unknown!"
"1/8/2015","6/19/2013","#Unknown!","886.58","555.55","#Unknown!","8:12:00","0:00:00","108.12","410.41","#Unknown!","4,852.00","555.55","1.70","808.08","#Unknown!"
"1/9/2015","10/4/2013","#Unknown!","1004.00","333.33","#Unknown!","9:12:00","0:00:00","109.13","460.28","#Unknown!","11,509.00","333.33","2.77","909.09","#Unknown!"
"1/10/2015","3/29/2013","#Unknown!","1123.43","444.44","#Unknown!","10:12:00","0:00:00","110.14","510.41","#Unknown!","1,266.00","444.44","0.88","1,010.10","#Unknown!"
"1/11/2015","5/10/2013","#Unknown!","1244.88","111.11","#Unknown!","11:12:00","0:00:00","111.15","560.11","#Unknown!","12,981.00","111.11","1.30","1,111.11","#Unknown!"
"1/1/2015","11/15/2013","#Unknown!","121.39","222.22","#Unknown!","1:12:00","0:00:00","101.16","60.02","#Unknown!","6,125.00","222.22","3.19","101.01","#Unknown!"
"1/2/2015","7/10/2013","#Unknown!","224.77","555.55","#Unknown!","2:12:00","0:00:00","102.17","110.11","#Unknown!","33,802.00","555.55","1.91","202.02","#Unknown!"
"1/3/2015","9/21/2013","#Unknown!","330.18","333.33","#Unknown!","3:12:00","0:00:00","103.18","160.10","#Unknown!","35,177.00","333.33","2.64","303.03","#Unknown!"
"1/6/2015","2/21/2013","#Unknown!","658.38","444.44","#Unknown!","6:12:00","0:00:00","106.19","310.25","#Unknown!","3,235.00","444.44","0.52","606.06","#Unknown!"
"1/4/2015","1/8/2013","#Unknown!","437.64","111.11","#Unknown!","4:12:00","0:00:00","104.20","210.04","#Unknown!","1,337.00","111.11","0.08","404.04","#Unknown!"
"1/5/2015","1/9/2013","#Unknown!","530.45","222.22","#Unknown!","5:12:00","0:00:00","102.01","260.10","#Unknown!","1,222.00","222.22","0.09","505.05","#Unknown!"
"1/7/2015","1/10/2013","#Unknown!","756.14","555.55","#Unknown!","7:12:00","0:00:00","105.02","360.36","#Unknown!","55,298.00","555.55","0.10","707.07","#Unknown!"
"1/8/2015","11/3/2013","#Unknown!","844.85","333.33","#Unknown!","8:12:00","0:00:00","103.03","410.25","#Unknown!","866.00","333.33","3.07","808.08","#Unknown!"
"1/9/2015","3/8/2013","#Unknown!","957.17","444.44","#Unknown!","9:12:00","0:00:00","104.04","460.37","#Unknown!","1,702.00","444.44","0.67","909.09","#Unknown!"
"1/10/2015","5/11/2013","#Unknown!","1030.71","111.11","#Unknown!","10:12:00","0:00:00","101.05","510.10","#Unknown!","13,606.00","111.11","1.31","1,010.10","#Unknown!"
"1/11/2015","8/26/2013","#Unknown!","1143.07","222.22","#Unknown!","11:12:00","0:00:00","102.06","560.22","#Unknown!","7,542.00","222.22","2.38","1,111.11","#Unknown!"
"1/1/2015","3/31/2013","#Unknown!","126.08","555.55","#Unknown!","1:12:00","0:00:00","105.07","60.06","#Unknown!","1,671.00","555.55","0.90","101.01","#Unknown!"
"1/2/2015","6/20/2013","#Unknown!","226.78","333.33","#Unknown!","2:12:00","0:00:00","103.08","110.07","#Unknown!","17,668.00","333.33","1.71","202.02","#Unknown!"
"1/3/2015","4/1/2013","#Unknown!","333.09","444.44","#Unknown!","3:12:00","0:00:00","104.09","160.13","#Unknown!","1,897.00","444.44","0.91","303.03","#Unknown!"
"1/6/2015","1/11/2013","#Unknown!","626.82","111.11","#Unknown!","6:12:00","0:00:00","101.10","310.06","#Unknown!","872.00","111.11","0.11","606.06","#Unknown!"
"1/4/2015","2/22/2013","#Unknown!","428.86","222.22","#Unknown!","4:12:00","0:00:00","102.11","210.08","#Unknown!","6,756.00","222.22","0.53","404.04","#Unknown!"
"1/5/2015","8/5/2013","#Unknown!","546.62","555.55","#Unknown!","5:12:00","0:00:00","105.12","260.26","#Unknown!","26,493.00","555.55","2.17","505.05","#Unknown!"
"1/7/2015","11/28/2013","#Unknown!","742.54","333.33","#Unknown!","7:12:00","0:00:00","103.13","360.22","#Unknown!","34,032.00","333.33","3.32","707.07","#Unknown!"
"1/8/2015","8/27/2013","#Unknown!","853.95","444.44","#Unknown!","8:12:00","0:00:00","104.14","410.33","#Unknown!","24,729.00","444.44","2.39","808.08","#Unknown!"
"1/9/2015","4/2/2013","#Unknown!","930.58","111.11","#Unknown!","9:12:00","0:00:00","101.15","460.09","#Unknown!","5,125.00","111.11","0.92","909.09","#Unknown!"
"1/10/2015","11/16/2013","#Unknown!","1042.03","222.22","#Unknown!","10:12:00","0:00:00","102.16","510.20","#Unknown!","14,207.00","222.22","3.20","1,010.10","#Unknown!"
"1/11/2015","11/29/2013","#Unknown!","1177.90","555.55","#Unknown!","11:12:00","0:00:00","105.17","560.56","#Unknown!","7,086.00","555.55","3.33","1,111.11","#Unknown!"
"1/1/2015","5/13/2013","#Unknown!","123.82","333.33","#Unknown!","1:12:00","0:00:00","103.18","60.04","#Unknown!","8,471.00","333.33","1.33","101.01","#Unknown!"
"1/2/2015","8/28/2013","#Unknown!","229.22","444.44","#Unknown!","2:12:00","0:00:00","104.19","110.09","#Unknown!","5,589.00","444.44","2.40","202.02","#Unknown!"
"1/3/2015","7/11/2013","#Unknown!","323.84","111.11","#Unknown!","3:12:00","0:00:00","101.20","160.03","#Unknown!","29,457.00","111.11","1.92","303.03","#Unknown!"
"1/6/2015","6/5/2013","#Unknown!","967.26","222.22","#Unknown!","6:12:00","0:00:00","156.01","310.12","#Unknown!","11,390.00","222.22","1.56","606.06","#Unknown!"
"1/4/2015","7/12/2013","#Unknown!","810.68","555.55","#Unknown!","4:12:00","0:00:00","193.02","210.21","#Unknown!","3,179.00","555.55","1.93","404.04","#Unknown!"
"1/5/2015","10/5/2013","#Unknown!","1445.76","333.33","#Unknown!","5:12:00","0:00:00","278.03","260.16","#Unknown!","15,059.00","333.33","2.78","505.05","#Unknown!"
"1/7/2015","10/6/2013","#Unknown!","2009.09","444.44","#Unknown!","7:12:00","0:00:00","279.04","360.29","#Unknown!","13,794.00","444.44","2.79","707.07","#Unknown!"
"1/8/2015","5/12/2013","#Unknown!","1082.81","111.11","#Unknown!","8:12:00","0:00:00","132.05","410.08","#Unknown!","2,183.00","111.11","1.32","808.08","#Unknown!"
"1/9/2015","1/14/2013","#Unknown!","129.35","222.22","#Unknown!","9:12:00","0:00:00","14.06","460.18","#Unknown!","15,720.00","222.22","0.14","909.09","#Unknown!"
"1/10/2015","11/17/2013","#Unknown!","3274.91","555.55","#Unknown!","10:12:00","0:00:00","321.07","510.51","#Unknown!","4,956.00","555.55","3.21","1,010.10","#Unknown!"
"1/11/2015","1/12/2013","#Unknown!","135.30","333.33","#Unknown!","11:12:00","0:00:00","12.08","560.34","#Unknown!","16,053.00","333.33","0.12","1,111.11","#Unknown!"
"1/1/2015","10/7/2013","#Unknown!","336.11","444.44","#Unknown!","1:12:00","0:00:00","280.09","60.05","#Unknown!","23,112.00","444.44","2.80","101.01","#Unknown!"
"1/2/2015","11/5/2013","#Unknown!","680.02","111.11","#Unknown!","2:12:00","0:00:00","309.10","110.02","#Unknown!","4,067.00","111.11","3.09","202.02","#Unknown!"
"1/3/2015","3/16/2013","#Unknown!","240.35","222.22","#Unknown!","3:12:00","0:00:00","75.11","160.06","#Unknown!","1,225.00","222.22","0.75","303.03","#Unknown!"
"1/6/2015","4/3/2013","#Unknown!","577.34","555.55","#Unknown!","6:12:00","0:00:00","93.12","310.31","#Unknown!","1,800.00","555.55","0.93","606.06","#Unknown!"
"1/4/2015","8/6/2013","#Unknown!","916.15","333.33","#Unknown!","4:12:00","0:00:00","218.13","210.13","#Unknown!","3,504.00","333.33","2.18","404.04","#Unknown!"
"1/5/2015","9/20/2013","#Unknown!","1368.33","444.44","#Unknown!","5:12:00","0:00:00","263.14","260.21","#Unknown!","41,667.00","444.44","2.63","505.05","#Unknown!"
"1/7/2015","11/30/2013","#Unknown!","2405.88","111.11","#Unknown!","7:12:00","0:00:00","334.15","360.07","#Unknown!","15,873.00","111.11","3.34","707.07","#Unknown!"
"1/8/2015","12/1/2013","#Unknown!","2748.31","222.22","#Unknown!","8:12:00","0:00:00","335.16","410.16","#Unknown!","88,857.00","222.22","3.35","808.08","#Unknown!"
"1/9/2015","11/6/2013","#Unknown!","2853.56","555.55","#Unknown!","9:12:00","0:00:00","310.17","460.46","#Unknown!","31,531.00","555.55","3.10","909.09","#Unknown!"
"1/10/2015","4/18/2013","#Unknown!","1103.44","333.33","#Unknown!","10:12:00","0:00:00","108.18","510.31","#Unknown!","40,318.00","333.33","1.08","1,010.10","#Unknown!"
"1/11/2015","3/9/2013","#Unknown!","763.73","444.44","#Unknown!","11:12:00","0:00:00","68.19","560.45","#Unknown!","752.00","444.44","0.68","1,111.11","#Unknown!"
"1/1/2015","8/29/2013","#Unknown!","289.44","111.11","#Unknown!","1:12:00","0:00:00","241.20","60.01","#Unknown!","16,865.00","111.11","2.41","101.01","#Unknown!"
"1/2/2015","6/13/2013","#Unknown!","224.42","222.22","#Unknown!","2:12:00","0:00:00","102.01","110.04","#Unknown!","68,318.00","222.22","1.64","202.02","#Unknown!"
"1/3/2015","8/30/2013","#Unknown!","329.66","555.55","#Unknown!","3:12:00","0:00:00","103.02","160.16","#Unknown!","31,635.00","555.55","2.42","303.03","#Unknown!"
"1/6/2015","11/25/2013","#Unknown!","657.39","333.33","#Unknown!","6:12:00","0:00:00","106.03","310.19","#Unknown!","8,870.00","333.33","3.29","606.06","#Unknown!"
"1/4/2015","4/22/2013","#Unknown!","436.97","444.44","#Unknown!","4:12:00","0:00:00","104.04","210.17","#Unknown!","20,228.00","444.44","1.12","404.04","#Unknown!"
"1/5/2015","7/14/2013","#Unknown!","546.26","111.11","#Unknown!","5:12:00","0:00:00","105.05","260.05","#Unknown!","8,183.00","111.11","1.95","505.05","#Unknown!"
"1/7/2015","4/7/2013","#Unknown!","770.83","222.22","#Unknown!","7:12:00","0:00:00","107.06","360.14","#Unknown!","1,500.00","222.22","0.97","707.07","#Unknown!"
"1/8/2015","8/7/2013","#Unknown!","886.17","555.55","#Unknown!","8:12:00","0:00:00","108.07","410.41","#Unknown!","28,789.00","555.55","2.19","808.08","#Unknown!"
"1/9/2015","1/15/2013","#Unknown!","1003.54","333.33","#Unknown!","9:12:00","0:00:00","109.08","460.28","#Unknown!","1,054.00","333.33","0.15","909.09","#Unknown!"
"1/10/2015","11/27/2013","#Unknown!","1122.92","444.44","#Unknown!","10:12:00","0:00:00","110.09","510.41","#Unknown!","75.00","444.44","3.31","1,010.10","#Unknown!"
"1/11/2015","5/14/2013","#Unknown!","1244.32","111.11","#Unknown!","11:12:00","0:00:00","111.10","560.11","#Unknown!","17,765.00","111.11","1.34","1,111.11","#Unknown!"
"1/1/2015","1/16/2013","#Unknown!","121.33","222.22","#Unknown!","1:12:00","0:00:00","101.11","60.02","#Unknown!","6,240.00","222.22","0.16","101.01","#Unknown!"
"1/2/2015","1/17/2013","#Unknown!","224.66","555.55","#Unknown!","2:12:00","0:00:00","102.12","110.11","#Unknown!","1,566.00","555.55","0.17","202.02","#Unknown!"
"1/3/2015","2/23/2013","#Unknown!","330.02","333.33","#Unknown!","3:12:00","0:00:00","103.13","160.10","#Unknown!","7,104.00","333.33","0.54","303.03","#Unknown!"
"1/6/2015","3/22/2013","#Unknown!","658.07","444.44","#Unknown!","6:12:00","0:00:00","106.14","310.25","#Unknown!","17,456.00","444.44","0.81","606.06","#Unknown!"
"1/4/2015","4/24/2013","#Unknown!","437.43","111.11","#Unknown!","4:12:00","0:00:00","104.15","210.04","#Unknown!","10,646.00","111.11","1.14","404.04","#Unknown!"
"1/5/2015","7/15/2013","#Unknown!","546.83","222.22","#Unknown!","5:12:00","0:00:00","105.16","260.10","#Unknown!","6,459.00","222.22","1.96","505.05","#Unknown!"
"1/7/2015","1/18/2013","#Unknown!","771.62","555.55","#Unknown!","7:12:00","0:00:00","107.17","360.36","#Unknown!","5,250.00","555.55","0.18","707.07","#Unknown!"
"1/8/2015","10/8/2013","#Unknown!","887.08","333.33","#Unknown!","8:12:00","0:00:00","108.18","410.25","#Unknown!","7,518.00","333.33","2.81","808.08","#Unknown!"
"1/9/2015","8/8/2013","#Unknown!","1004.55","444.44","#Unknown!","9:12:00","0:00:00","109.19","460.37","#Unknown!","7,764.00","444.44","2.20","909.09","#Unknown!"
"1/10/2015","1/19/2013","#Unknown!","1124.04","111.11","#Unknown!","10:12:00","0:00:00","110.20","510.10","#Unknown!","5,139.00","111.11","0.19","1,010.10","#Unknown!"
"1/11/2015","2/27/2013","#Unknown!","1142.51","222.22","#Unknown!","11:12:00","0:00:00","102.01","560.22","#Unknown!","717.00","222.22","0.58","1,111.11","#Unknown!"
"1/1/2015","10/9/2013","#Unknown!","126.02","555.55","#Unknown!","1:12:00","0:00:00","105.02","60.06","#Unknown!","13,879.00","555.55","2.82","101.01","#Unknown!"
"1/2/2015","10/10/2013","#Unknown!","226.67","333.33","#Unknown!","2:12:00","0:00:00","103.03","110.07","#Unknown!","10,209.00","333.33","2.83","202.02","#Unknown!"
"1/3/2015","1/20/2013","#Unknown!","332.93","444.44","#Unknown!","3:12:00","0:00:00","104.04","160.13","#Unknown!","2,990.00","444.44","0.20","303.03","#Unknown!"
"1/6/2015","4/25/2013","#Unknown!","626.51","111.11","#Unknown!","6:12:00","0:00:00","101.05","310.06","#Unknown!","6,520.00","111.11","1.15","606.06","#Unknown!"
"1/4/2015","11/18/2013","#Unknown!","428.65","222.22","#Unknown!","4:12:00","0:00:00","102.06","210.08","#Unknown!","12,243.00","222.22","3.22","404.04","#Unknown!"
"1/5/2015","1/21/2013","#Unknown!","546.36","555.55","#Unknown!","5:12:00","0:00:00","105.07","260.26","#Unknown!","3,279.00","555.55","0.21","505.05","#Unknown!"
"1/7/2015","7/13/2013","#Unknown!","742.18","333.33","#Unknown!","7:12:00","0:00:00","103.08","360.22","#Unknown!","60,879.00","333.33","1.94","707.07","#Unknown!"
"1/8/2015","3/30/2013","#Unknown!","853.54","444.44","#Unknown!","8:12:00","0:00:00","104.09","410.33","#Unknown!","337.00","444.44","0.89","808.08","#Unknown!"
"1/9/2015","4/4/2013","#Unknown!","930.12","111.11","#Unknown!","9:12:00","0:00:00","101.10","460.09","#Unknown!","706.00","111.11","0.94","909.09","#Unknown!"
"1/10/2015","8/31/2013","#Unknown!","1041.52","222.22","#Unknown!","10:12:00","0:00:00","102.11","510.20","#Unknown!","22,157.00","222.22","2.43","1,010.10","#Unknown!"
"1/11/2015","2/25/2013","#Unknown!","1177.34","555.55","#Unknown!","11:12:00","0:00:00","105.12","560.56","#Unknown!","2,032.00","555.55","0.56","1,111.11","#Unknown!"
"1/1/2015","10/11/2013","#Unknown!","123.76","333.33","#Unknown!","1:12:00","0:00:00","103.13","60.04","#Unknown!","10,791.00","333.33","2.84","101.01","#Unknown!"
"1/2/2015","5/15/2013","#Unknown!","229.11","444.44","#Unknown!","2:12:00","0:00:00","104.14","110.09","#Unknown!","17,346.00","444.44","1.35","202.02","#Unknown!"
"1/3/2015","5/16/2013","#Unknown!","323.68","111.11","#Unknown!","3:12:00","0:00:00","101.15","160.03","#Unknown!","2,481.00","111.11","1.36","303.03","#Unknown!"
"1/6/2015","6/21/2013","#Unknown!","633.39","222.22","#Unknown!","6:12:00","0:00:00","102.16","310.12","#Unknown!","13,547.00","222.22","1.72","606.06","#Unknown!"
"1/4/2015","1/22/2013","#Unknown!","441.71","555.55","#Unknown!","4:12:00","0:00:00","105.17","210.21","#Unknown!","39,880.00","555.55","0.22","404.04","#Unknown!"
"1/5/2015","6/22/2013","#Unknown!","536.54","333.33","#Unknown!","5:12:00","0:00:00","103.18","260.16","#Unknown!","5,911.00","333.33","1.73","505.05","#Unknown!"
"1/7/2015","6/23/2013","#Unknown!","750.17","444.44","#Unknown!","7:12:00","0:00:00","104.19","360.29","#Unknown!","14,925.00","444.44","1.74","707.07","#Unknown!"
